train1,feature_4,716865232550,-0.878061,-2.183874,-10.429748
train1,feature_4,716884855363,-1.0697,-1.882041,-10.671693
train1,feature_4,716904447654,-1.316437,-1.489179,-10.987899
train1,feature_4,716924070415,-1.625456,-1.019661,-11.237031
train1,feature_4,716943662706,-1.927289,-1.386173,-11.574797
train1,feature_4,716963285519,-2.382435,-2.092845,-10.97113
train1,feature_4,716982877811,-2.713013,-1.656864,-10.956758
train1,feature_4,717002500623,-2.758528,-0.863953,-11.35441
train1,feature_4,717022092915,-3.201695,-0.58368,-11.124442
train1,feature_4,717041715727,-3.328657,-0.82323,-11.119652
train1,feature_4,717061307967,-3.304702,-1.20651,-11.0406
train1,feature_4,717080930779,-3.307097,-1.618536,-10.518381
train1,feature_4,717100492550,-2.998078,-1.345449,-10.741162
train1,feature_4,717120115363,-2.538142,-1.429291,-10.803446
train1,feature_4,717139707654,-2.286614,-1.534693,-10.654924
train1,feature_4,717159330467,-1.860216,-1.378986,-10.611806
train1,feature_4,717178922759,-1.563174,-1.501156,-10.233316
train1,feature_4,717198545519,-1.486518,-1.635304,-9.634441
train1,feature_4,717218137811,-1.215826,-1.692796,-9.323027
train1,feature_4,717237760623,-0.988253,-1.407732,-9.05473
train1,feature_4,717257291873,-0.715167,-1.115481,-9.478734
train1,feature_4,717276914686,-0.216902,-1.422105,-9.483525
train1,feature_4,717296537498,0.111281,-1.453246,-9.200856
train1,feature_4,717316160259,0.679015,-1.735916,-9.296676
train1,feature_4,717335752550,0.743693,-2.411447,-9.404473
train1,feature_4,717355375363,1.136555,-2.574341,-10.058445
train1,feature_4,717374937134,1.665961,-2.492893,-9.885969
train1,feature_4,717394559946,1.745012,-2.579132,-9.656001
train1,feature_4,717414152238,1.924675,-2.377909,-9.96023
train1,feature_4,717433775050,1.943838,-2.037749,-10.075213
train1,feature_4,717453397811,1.955816,-2.207829,-9.600904
train1,feature_4,717473020623,1.859996,-2.562363,-9.270326
train1,feature_4,717492551873,1.723452,-2.514453,-9.09785
train1,feature_4,717512174686,1.529417,-2.351559,-9.069103
train1,feature_4,717531766977,1.594095,-1.652073,-9.253557
train1,feature_4,717551389790,1.344964,-1.671237,-9.174505
train1,feature_4,717570982081,1.103018,-1.762266,-9.227206
train1,feature_4,717590604842,0.897005,-1.812572,-9.318235
train1,feature_4,717610197134,0.391555,-1.795803,-9.490711
train1,feature_4,717629819946,0.020252,-1.556253,-9.656001
train1,feature_4,717649412238,-0.545086,-1.6377,-9.835664
train1,feature_4,717669004529,-1.213431,-2.121591,-10.367464
train1,feature_4,717688627342,-1.584733,-2.47373,-10.616596
train1,feature_4,717708250102,-2.011132,-2.370723,-10.499217
train1,feature_4,717727842394,-2.399203,-1.961092,-11.3065
train1,feature_4,717747465206,-3.132226,-2.222202,-11.452626
train1,feature_4,717767324790,-3.664027,-2.971993,-11.050182
train1,feature_4,717786947602,-3.850876,-3.077395,-10.815423
train1,feature_4,717806539894,-3.838898,-3.439116,-11.057368
train1,feature_4,717826162706,-3.752661,-3.338505,-10.786677
train1,feature_4,717845754946,-3.537066,-3.00074,-10.640552
train1,feature_4,717865377759,-3.441246,-2.93127,-10.338718
train1,feature_4,717884970050,-3.328657,-2.825868,-9.91711
train1,feature_4,717904592863,-3.000473,-2.983971,-9.466757
train1,feature_4,717924154634,-2.724991,-2.902524,-9.049939
train1,feature_4,717943777446,-2.284219,-2.435401,-8.958911
train1,feature_4,717963400259,-1.915312,-2.049726,-8.951724
train1,feature_4,717983023019,-1.464958,-1.961092,-8.702592
train1,feature_4,718002584790,-1.13917,-2.258135,-8.242656
train1,feature_4,718022207602,-0.731935,-2.43061,-7.806675
train1,feature_4,718041799894,-0.353446,-2.341977,-7.586289
train1,feature_4,718061422706,0.161586,-2.140755,-8.304939
train1,feature_4,718080984477,0.712551,-2.385096,-8.489392
train1,feature_4,718100607290,1.035944,-2.574341,-7.962382
train1,feature_4,718120199529,1.40006,-2.444983,-8.362431
train1,feature_4,718139822342,1.919883,-2.370723,-9.121804
train1,feature_4,718159414634,2.169015,-2.902524,-8.685823
train1,feature_4,718179037446,2.116314,-3.019903,-9.014007
train1,feature_4,718198629738,2.681653,-2.821077,-9.67277
train1,feature_4,718218252550,2.655302,-3.043859,-8.961306
train1,feature_4,718237814321,2.588228,-3.003135,-8.827158
train1,feature_4,718257437081,2.652906,-2.986367,-9.382914
train1,feature_4,718277029373,2.456475,-3.060627,-9.342191
train1,feature_4,718296652186,2.238485,-3.125305,-8.999634
train1,feature_4,718316244477,2.178597,-3.17082,-9.07629
train1,feature_4,718335867290,1.989353,-3.304968,-9.112223
train1,feature_4,718355459581,1.972584,-3.240289,-9.375728
train1,feature_4,718375082342,2.006121,-2.804308,-9.715888
train1,feature_4,718394644113,1.713871,-3.019903,-9.76859
train1,feature_4,718414236404,1.318613,-3.283408,-9.785358
train1,feature_4,718433859217,1.220397,-2.825868,-10.087191
train1,feature_4,718453482029,1.086249,-2.33479,-10.278831
train1,feature_4,718473043800,0.765252,-2.653392,-10.626179
train1,feature_4,718492666613,0.199915,-2.830659,-10.551918
train1,feature_4,718512258852,-0.054008,-2.615064,-10.590246
train1,feature_4,718531881665,-0.001307,-2.363537,-10.796259
train1,feature_4,718551473956,-0.123478,-2.353955,-11.18433
train1,feature_4,718571096769,-0.466035,-2.329999,-11.083719
train1,feature_4,718590689061,-0.681629,-2.619855,-10.875311
train1,feature_4,718610311873,-0.693607,-2.409051,-10.523172
train1,feature_4,718629904165,-1.021791,-2.365932,-10.305182
train1,feature_4,718649526925,-1.290087,-2.332395,-9.93867
train1,feature_4,718669088696,-1.237386,-2.181479,-10.34351
train1,feature_4,718688680988,-1.184685,-2.30844,-10.396211
train1,feature_4,718708303800,-1.151147,-2.392282,-10.142287
train1,feature_4,718727926613,-0.913993,-2.411447,-10.288413
train1,feature_4,718747518904,-0.545086,-2.5959,-10.642947
train1,feature_4,718767141665,-0.195343,-2.768376,-10.853751
train1,feature_4,718786747967,-0.020472,-2.567154,-10.544731
train1,feature_4,718806370779,0.001088,-2.514453,-10.22613
train1,feature_4,718825963071,0.101699,-2.56955,-9.957834
train1,feature_4,718845585884,0.391555,-2.938457,-9.955439
train1,feature_4,718865178175,0.700574,-3.005531,-10.135101
train1,feature_4,718884800988,0.952102,-2.916897,-10.214152
train1,feature_4,718904393227,1.043131,-3.178006,-9.854828
train1,feature_4,718924016040,0.988034,-3.484631,-9.763799
train1,feature_4,718943577811,0.772439,-3.273827,-9.615277
train1,feature_4,718963200623,0.547262,-3.137283,-9.387705
train1,feature_4,718982792915,0.667037,-3.04865,-9.464361
train1,feature_4,719002415727,0.705365,-3.019903,-9.222416
train1,feature_4,719022008019,0.791603,-3.010322,-8.800808
train1,feature_4,719041630779,0.96887,-2.785145,-8.340872
train1,feature_4,719061223071,1.344964,-2.962411,-8.04383
train1,feature_4,719080845884,1.821668,-3.199566,-8.146836
train1,feature_4,719100407654,2.434916,-2.746816,-8.388782
train1,feature_4,719120030467,2.834965,-2.811495,-7.758765
train1,feature_4,719139622759,3.436235,-3.201962,-7.703669
train1,feature_4,719159245571,4.233936,-3.031881,-8.297752
train1,feature_4,719178837811,4.442345,-3.264245,-7.981546
train1,feature_4,719198460623,4.272264,-3.319341,-8.26182
train1,feature_4,719218052915,4.123744,-3.424743,-8.621145
train1,feature_4,719237675727,3.637457,-3.98529,-9.258348
train1,feature_4,719257237498,3.421862,-4.493136,-9.646419
train1,feature_4,719276860311,2.169015,-4.488345,-8.489392
train1,feature_4,719296452602,0.880237,-4.236817,-8.573235
train1,feature_4,719316075363,0.714947,-4.117043,-9.797336
train1,feature_4,719335667654,0.341249,-4.854856,-9.936275
train1,feature_4,719355290467,-0.470825,-4.842879,-9.531435
train1,feature_4,719374882759,-1.266132,-4.200885,-9.541017
train1,feature_4,719394505571,-1.314041,-4.172139,-10.324346
train1,feature_4,719414067342,-1.120006,-3.640338,-11.174748
train1,feature_4,719433690102,-1.211035,-3.302572,-10.844169
train1,feature_4,719453282394,-1.572755,-4.066737,-10.194988
train1,feature_4,719472905206,-1.738045,-4.028409,-10.228525
train1,feature_4,719492497498,-1.560778,-3.161238,-10.446516
train1,feature_4,719512120311,-1.97999,-3.3409,-10.012931
train1,feature_4,719531682081,-2.21475,-3.990081,-9.591323
train1,feature_4,719551304894,-2.17163,-3.851142,-9.509875
train1,feature_4,719570897134,-2.066228,-3.60201,-9.639233
train1,feature_4,719590519946,-2.17163,-3.393601,-9.48113
train1,feature_4,719610112238,-2.253078,-3.613987,-9.658397
train1,feature_4,719629735050,-1.922498,-4.049969,-9.869201
train1,feature_4,719649327342,-1.153543,-3.915821,-10.048863
train1,feature_4,719668950154,-0.384587,-3.899052,-9.632046
train1,feature_4,719688511925,-0.03724,-4.600934,-9.179296
train1,feature_4,719708134686,0.628709,-4.361383,-9.634441
train1,feature_4,719727726977,1.179674,-3.88947,-9.380519
train1,feature_4,719747349790,1.529417,-3.534936,-9.212833
train1,feature_4,719766942081,2.056427,-3.685853,-8.83674
train1,feature_4,719786556717,2.037263,-4.265563,-8.242656
train1,feature_4,719806118488,2.341491,-4.279936,-8.343267
train1,feature_4,719825741300,2.794241,-3.424743,-8.731338
train1,feature_4,719845333540,3.00265,-3.606801,-8.443878
train1,feature_4,719864956352,2.849338,-4.648843,-8.259424
train1,feature_4,719884548644,2.827778,-4.718313,-8.42711
train1,feature_4,719904171456,2.655302,-4.071528,-8.266611
train1,feature_4,719923763748,2.391797,-4.088296,-8.166
train1,feature_4,719943386561,1.991748,-5.240532,-8.24026
train1,feature_4,719962948331,1.898324,-5.738796,-8.424714
train1,feature_4,719982540571,1.701893,-5.894504,-8.130068
train1,feature_4,720002163384,1.342568,-5.913668,-8.331289
train1,feature_4,720021786196,1.306635,-5.271674,-8.774457
train1,feature_4,720041378488,1.050317,-5.187831,-8.714569
train1,feature_4,720061001300,0.683806,-5.590275,-8.122881
train1,feature_4,720080563071,0.281361,-5.556738,-8.060598
train1,feature_4,720100185831,0.197519,-4.785387,-8.175582
train1,feature_4,720119778123,-0.322304,-4.668007,-7.83063
train1,feature_4,720139370415,-0.775054,-4.797365,-7.650968
train1,feature_4,720158993227,-1.256549,-5.132734,-7.545566
train1,feature_4,720178616040,-1.582337,-5.192622,-7.777929
train1,feature_4,720198177811,-1.97999,-5.410613,-8.206723
train1,feature_4,720217800623,-2.669894,-6.11968,-8.496579
train1,feature_4,720237392863,-3.304702,-6.102912,-8.534907
train1,feature_4,720256985154,-3.596953,-5.904086,-8.592399
train1,feature_4,720276607967,-3.994606,-5.825034,-8.587608
train1,feature_4,720296230779,-4.107194,-5.508828,-8.90621
train1,feature_4,720315792550,-4.042516,-4.905162,-9.325422
train1,feature_4,720335415363,-3.908368,-4.399712,-9.457174
train1,feature_4,720355007654,-3.546648,-3.942171,-9.466757
train1,feature_4,720374630415,-2.835184,-3.805628,-9.243975
train1,feature_4,720394222706,-2.063833,-4.282332,-8.530116
train1,feature_4,720413814998,-1.335601,-4.358988,-8.336081
train1,feature_4,720433437811,-0.466035,-3.659502,-8.987657
train1,feature_4,720453060623,0.329271,-3.242685,-9.711098
train1,feature_4,720472622394,0.887423,-3.180402,-9.229602
train1,feature_4,720492245206,1.601282,-4.004454,-8.702592
train1,feature_4,720511837446,2.236089,-4.155371,-8.894232
train1,feature_4,720531429738,2.966717,-3.542123,-9.766194
train1,feature_4,720551052550,3.544033,-3.5541,-10.180615
train1,feature_4,720570675363,3.589547,-3.671479,-9.871596
train1,feature_4,720590237134,3.532055,-3.726576,-9.862014
train1,feature_4,720609859946,3.323647,-3.736158,-9.323027
train1,feature_4,720629452238,3.129611,-3.127701,-9.524248
train1,feature_4,720649074998,3.048164,-2.387491,-9.572159
train1,feature_4,720668667290,2.52355,-1.764662,-9.591323
train1,feature_4,720688290102,1.960607,-1.596977,-9.787753
train1,feature_4,720707882394,1.000011,-2.504871,-9.22002
train1,feature_4,720727505206,0.449046,-2.983971,-9.26793
train1,feature_4,720747097498,0.544867,-2.198247,-10.494426
train1,feature_4,720766720259,0.235847,-1.117877,-10.793863
train1,feature_4,720786312550,-0.885247,-1.666446,-10.020117
train1,feature_4,720806210363,-2.17163,-2.919292,-10.106355
train1,feature_4,720825772134,-2.7202,-3.273827,-10.688461
train1,feature_4,720845394946,-3.148994,-3.201962,-10.391419
train1,feature_4,720864987238,-3.606535,-3.036672,-10.75314
train1,feature_4,720884610050,-4.020957,-3.429534,-10.626179
train1,feature_4,720904202290,-4.392259,-3.978103,-10.60941
train1,feature_4,720923825102,-4.114381,-4.541046,-10.714812
train1,feature_4,720943417394,-4.100008,-5.000982,-10.595037
train1,feature_4,720963040206,-4.282066,-4.493136,-10.63576
train1,feature_4,720982601977,-4.243738,-3.611592,-10.556709
train1,feature_4,721002224790,-3.989815,-3.563682,-10.233316
train1,feature_4,721021817081,-3.786197,-3.934984,-9.838059
train1,feature_4,721041439842,-3.469991,-4.10746,-9.442801
train1,feature_4,721061032134,-2.914236,-4.265563,-8.920583
train1,feature_4,721080654946,-2.617193,-3.877492,-8.95412
train1,feature_4,721100247238,-2.284219,-3.64992,-8.803203
train1,feature_4,721119870050,-1.752418,-4.17693,-7.933637
train1,feature_4,721139431821,-1.134379,-4.327847,-7.842607
train1,feature_4,721159054581,-0.537899,-4.20328,-7.741996
train1,feature_4,721178646873,-0.185761,-4.152975,-7.248524
train1,feature_4,721198269686,0.329271,-4.030805,-7.200613
train1,feature_4,721217861977,0.700574,-4.22484,-7.23415
train1,feature_4,721237484790,0.980847,-4.600934,-7.071257
train1,feature_4,721257077081,1.251539,-4.874021,-7.044906
train1,feature_4,721276669373,1.577327,-4.677589,-7.59108
train1,feature_4,721296261613,1.785735,-4.565001,-7.677318
train1,feature_4,721315884425,1.658774,-5.080033,-7.722833
train1,feature_4,721335476717,1.548581,-5.575902,-7.912077
train1,feature_4,721355099529,1.419224,-6.011883,-7.859376
train1,feature_4,721374691821,1.292263,-6.277783,-8.23547
train1,feature_4,721394314634,1.047922,-6.931755,-8.151627
train1,feature_4,721413906925,0.053789,-7.377318,-8.065389
train1,feature_4,721433529686,-0.609765,-6.483797,-8.779248
train1,feature_4,721453091456,-1.515264,-5.9496,-8.24026
train1,feature_4,721472714269,-2.442322,-6.31132,-7.849794
train1,feature_4,721492306561,-3.057966,-7.580935,-7.682109
train1,feature_4,721511929373,-3.898786,-8.555904,-7.773138
train1,feature_4,721531521665,-4.456937,-8.589441,-7.806675
train1,feature_4,721551113956,-4.600667,-8.620583,-7.473701
train1,feature_4,721570706196,-4.317998,-8.376242,-7.432977
train1,feature_4,721590329009,-3.867645,-7.923492,-7.361112
train1,feature_4,721609921300,-3.187323,-7.487511,-7.389858
train1,feature_4,721629544113,-2.542933,-7.307848,-7.270083
train1,feature_4,721649136404,-2.094975,-7.247961,-7.205404
train1,feature_4,721668759217,-1.544009,-6.790421,-6.901176
train1,feature_4,721688320988,-1.084074,-6.289761,-6.949086
train1,feature_4,721707943748,-0.391774,-5.623812,-7.274874
train1,feature_4,721727536040,0.017856,-5.520805,-6.783796
train1,feature_4,721747158852,0.398741,-5.372284,-6.781401
train1,feature_4,721766751144,1.213211,-4.591352,-7.30362
train1,feature_4,721786373956,1.797713,-4.63447,-8.194746
train1,feature_4,721805966248,2.628952,-5.312397,-8.223492
train1,feature_4,721825660206,3.064933,-5.68849,-8.089344
train1,feature_4,721845252498,3.453003,-5.147108,-8.544489
train1,feature_4,721864875311,3.881798,-4.555419,-8.851113
train1,feature_4,721884437081,3.754837,-4.668007,-8.42711
train1,feature_4,721904059894,3.548824,-5.154294,-8.35764
train1,feature_4,721923652186,3.441026,-5.341143,-8.676242
train1,feature_4,721943274998,3.297296,-4.998587,-8.748107
train1,feature_4,721962867238,2.961926,-4.600934,-8.846322
train1,feature_4,721982490050,2.183388,-4.691963,-8.944537
train1,feature_4,722002051821,1.392874,-4.840484,-8.870277
train1,feature_4,722021674634,0.6335,-4.555419,-8.760084
train1,feature_4,722041266925,-0.451661,-4.253586,-8.911
train1,feature_4,722060889738,-1.417048,-4.471577,-8.975679
train1,feature_4,722080482029,-2.507,-4.682381,-9.150551
train1,feature_4,722100104790,-3.249605,-5.070452,-9.346981
train1,feature_4,722119697081,-3.716728,-5.571111,-9.136177
train1,feature_4,722139319894,-3.747869,-5.702864,-9.160132
train1,feature_4,722158912186,-3.311888,-5.23095,-9.706306
train1,feature_4,722178534998,-2.538142,-4.756641,-10.595037
train1,feature_4,722198127290,-1.850634,-4.639262,-10.379442
train1,feature_4,722217750050,-1.59671,-4.65603,-9.814104
train1,feature_4,722237342342,-0.933157,-3.930193,-9.876387
train1,feature_4,722256965154,-0.149828,-3.487026,-9.821291
train1,feature_4,722276526925,0.530493,-3.460675,-9.327818
train1,feature_4,722296149738,1.325799,-3.247476,-9.200856
train1,feature_4,722315742029,2.099546,-3.072604,-9.064313
train1,feature_4,722335364842,2.621765,-2.940852,-9.243975
train1,feature_4,722354957081,3.163148,-3.082186,-9.284698
train1,feature_4,722374579894,3.211058,-3.824791,-8.930164
train1,feature_4,722394172186,3.309273,-3.951753,-8.781644
train1,feature_4,722413794998,3.450608,-3.072604,-8.817576
train1,feature_4,722433356769,3.520077,-2.313231,-8.807994
train1,feature_4,722452979581,3.328438,-2.531221,-8.704988
train1,feature_4,722472571873,2.925993,-3.328923,-8.599586
train1,feature_4,722492194634,2.78945,-2.619855,-8.546885
train1,feature_4,722511786925,2.633743,-1.714356,-8.987657
train1,feature_4,722531409738,2.238485,-1.644886,-9.253557
train1,feature_4,722551002029,1.797713,-1.697587,-9.320631
train1,feature_4,722570624842,1.404851,-1.537089,-9.538622
train1,feature_4,722590186613,0.640687,-1.66405,-9.512271
train1,feature_4,722609809373,-0.032449,-1.371799,-9.984184
train1,feature_4,722629401665,-0.607369,-1.101108,-10.556709
train1,feature_4,722649024477,-1.690135,-1.520321,-10.777095
train1,feature_4,722668586248,-2.502209,-2.061703,-10.959153
train1,feature_4,722688209061,-3.089107,-2.368328,-11.260986
train1,feature_4,722707801352,-3.460409,-2.277298,-11.478976
train1,feature_4,722727424165,-3.767034,-2.514453,-11.39753
train1,feature_4,722747016404,-3.695168,-2.64381,-11.320873
train1,feature_4,722766639217,-3.357403,-2.579132,-11.246613
train1,feature_4,722786200988,-2.7202,-2.401865,-11.340037
train1,feature_4,722805823800,-2.07581,-2.097636,-11.277755
train1,feature_4,722825400102,-1.718881,-2.078472,-10.877706
train1,feature_4,722845022915,-1.244572,-1.652073,-10.650133
train1,feature_4,722864615206,-0.775054,-1.230465,-10.269249
train1,feature_4,722884237967,-0.602578,-1.35024,-9.660792
train1,feature_4,722903799738,-0.094732,-1.450851,-9.69912
train1,feature_4,722923422550,0.262197,-0.943005,-9.620069
train1,feature_4,722942984321,1.103018,-1.093922,-9.184088
train1,feature_4,722962607134,1.179674,-1.343053,-8.578026
train1,feature_4,722982199425,1.656379,-1.002892,-8.733733
train1,feature_4,723001822238,2.027681,-0.662732,-8.81039
train1,feature_4,723021414477,2.305559,-0.698664,-8.728943
train1,feature_4,723041037290,2.566669,-0.897491,-8.721756
train1,feature_4,723060629581,3.019418,-0.777716,-9.018798
train1,feature_4,723080252394,3.996782,0.017591,-9.035566
train1,feature_4,723099814165,4.629194,-0.133326,-9.406869
train1,feature_4,723119406456,4.943005,-0.830417,-9.639233
train1,feature_4,723139029269,4.839998,-1.046011,-9.593718
train1,feature_4,723158652029,4.456718,-1.108294,-9.569763
train1,feature_4,723178244321,4.142908,-0.87114,-10.058445
train1,feature_4,723197867134,3.194289,-0.988519,-10.139892
train1,feature_4,723217428904,1.677938,-1.30233,-10.583059
train1,feature_4,723237051717,0.688596,-1.477201,-10.923221
train1,feature_4,723256613488,-0.686421,-1.673633,-11.179539
train1,feature_4,723276236300,-1.80991,-1.836527,-11.720922
train1,feature_4,723295859061,-2.521374,-2.591109,-12.003591
train1,feature_4,723315481873,-3.32147,-3.21873,-11.783205
train1,feature_4,723335074165,-4.047307,-3.400788,-11.572401
train1,feature_4,723354696977,-4.341953,-3.149261,-11.483768
train1,feature_4,723374258748,-4.339558,-2.76598,-11.596356
train1,feature_4,723393851040,-4.121568,-2.797122,-11.419089
train1,feature_4,723413473852,-3.802966,-2.825868,-10.990294
train1,feature_4,723433096613,-3.477178,-2.928874,-10.396211
train1,feature_4,723452658384,-3.374171,-3.166029,-9.65121
train1,feature_4,723472281196,-3.012451,-2.847428,-9.342191
train1,feature_4,723491873488,-2.327338,-2.375514,-9.50748
train1,feature_4,723511496300,-1.805119,-2.583922,-8.982865
train1,feature_4,723531088592,-1.143961,-2.701302,-8.807994
train1,feature_4,723550680884,-0.322304,-2.811495,-8.757689
train1,feature_4,723570303644,0.156796,-2.857009,-8.685823
train1,feature_4,723589895936,0.760462,-2.933666,-8.743316
train1,feature_4,723609518748,1.218002,-3.125305,-8.355245
train1,feature_4,723629111040,1.692311,-3.300177,-8.386386
train1,feature_4,723648733852,2.272022,-3.415161,-8.604377
train1,feature_4,723668326144,2.604996,-3.50619,-8.707383
train1,feature_4,723687948904,2.861315,-3.791255,-8.590004
train1,feature_4,723707541196,3.084096,-3.999663,-8.522929
train1,feature_4,723727133488,3.421862,-4.100274,-9.004425
train1,feature_4,723746725779,3.591943,-4.32066,-8.949328
train1,feature_4,723766348592,3.498518,-4.605724,-8.755293
train1,feature_4,723785940884,3.148775,-4.569792,-8.901419
train1,feature_4,723805563696,2.664884,-4.267959,-9.265534
train1,feature_4,723825155936,1.761781,-4.205676,-8.640309
train1,feature_4,723845005206,0.391555,-4.739872,-8.127672
